id_registro,peso_muestral,estrato,psu,edad_cod,sexo_cod,raceeth_cod,salud_mental_cod,redes_sociales_cod,sueno_cod,actividad_fisica_cod,n_faltantes_analisis,caso_completo,raza_amerindia,raza_asiatica,raza_negra,raza_hawaiana_pacifico,raza_blanca,raza_hispana,raza_multiple_hispana,raza_multiple_no_hispana,sexo_femenino,salud_mental_mala,redes_uso_frecuente,sueno_8h_o_mas,actividad_5_dias
5146,0.4805,300,429453,5,2,,1,8,1,8,1,0,,,,,,,,,0,0,1,0,1
5147,0.3115,300,429453,5,1,5,3,6,4,4,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
5148,0.3115,300,429453,4,1,5,2,6,5,8,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1
5149,0.4805,300,429453,4,2,5,3,5,2,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
5150,0.4805,300,429453,5,2,5,3,4,3,8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
5151,0.3115,300,429453,4,1,5,3,6,4,8,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
5152,0.4805,300,429453,4,2,5,5,6,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
5153,0.3115,300,429453,5,1,5,3,3,3,5,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
5154,0.2404,300,429453,5,2,7,3,8,4,6,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
5155,0.2172,300,429453,4,2,8,5,1,1,2,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
5156,0.4805,300,429453,4,2,5,4,6,4,4,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
5157,0.3115,300,429453,4,1,5,4,6,5,4,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0
5158,0.4805,300,429453,4,2,5,3,5,1,6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
5159,0.4805,300,429453,4,2,5,1,8,7,8,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1
5160,0.3115,300,429453,4,1,5,4,8,1,8,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1
5161,0.165,300,429453,5,1,6,3,8,4,6,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
5162,0.0395,300,429453,4,2,8,4,6,4,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0
5163,0.4805,300,429453,4,2,8,2,6,4,8,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
5164,0.3115,300,429453,5,1,8,3,6,3,3,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0
5165,0.609,300,429453,6,2,5,3,6,5,8,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1
5166,0.3115,300,429453,4,1,5,4,2,6,4,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0
5167,0.3115,300,429453,5,1,5,1,8,3,5,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
5168,0.4261,300,429453,6,1,5,4,8,2,5,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0
5169,0.609,300,429453,6,2,5,1,6,6,6,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1
5170,0.3115,300,429453,5,1,8,4,8,3,4,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0
5171,0.4805,300,429453,5,2,5,2,6,4,6,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
5172,0.4261,300,429453,5,1,5,4,8,5,2,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0
5173,0.4805,300,429453,5,2,5,1,1,7,7,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
5174,0.3115,300,429453,5,1,5,3,6,3,6,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
5175,0.3115,300,429453,4,1,5,2,7,4,4,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
5176,0.3115,300,429453,4,1,5,3,4,2,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
5177,0.3115,300,429453,5,1,5,5,7,1,3,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0
5178,0.3115,300,429453,4,1,5,5,8,5,4,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0
5179,0.4261,300,429453,5,1,5,4,6,1,6,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1
5180,0.4261,300,429453,5,1,5,4,8,2,6,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1
5181,0.4805,300,429453,4,2,5,2,7,4,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
5182,0.0821,300,429453,4,1,8,3,8,5,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0
5183,0.073,300,429453,5,2,8,3,6,3,7,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
5184,0.609,300,429453,5,2,5,2,6,3,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
5185,0.3115,300,429453,5,1,5,3,6,4,8,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
5186,0.1684,300,429453,4,1,8,3,8,5,2,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0
5187,0.4261,300,429453,5,1,5,4,8,2,5,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0
5188,0.4805,300,429453,5,2,5,3,6,7,8,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1
5189,0.3115,300,429453,5,1,5,1,6,5,6,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1
5190,0.609,300,429453,5,2,5,2,6,5,6,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1
5191,0.4261,300,429453,5,1,5,4,8,3,4,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0
5192,0.4805,300,429453,5,2,5,4,2,2,4,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
5193,0.4261,300,429453,5,1,5,3,6,3,5,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
5194,0.609,300,429453,5,2,5,2,8,3,6,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
5195,0.4805,300,429453,5,2,5,1,4,5,4,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
5196,0.3115,300,429453,4,1,5,3,6,3,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
5197,0.4261,300,429453,6,1,5,3,6,2,6,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
5198,0.4805,300,429453,5,2,5,3,3,5,7,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
5199,0.2454,300,429453,7,2,5,2,2,6,8,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
5200,0.4805,300,429453,5,2,5,4,6,5,5,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0
5201,0.165,300,429453,5,1,7,4,8,3,8,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1
5202,0.8045,300,429453,6,1,3,4,8,2,7,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1
5203,0.609,300,429453,5,2,5,4,6,3,2,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
5204,0.3115,300,429453,4,1,5,2,6,4,8,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
5205,0.4805,300,429453,4,2,5,1,1,4,6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
5206,0.4261,300,429453,6,1,5,3,6,4,8,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
5207,0.2454,300,429453,6,2,5,1,8,5,8,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1
5208,0.2138,300,429453,5,2,,1,6,6,2,1,0,,,,,,,,,0,0,1,1,0
5209,0.0821,300,429453,4,1,8,4,5,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0
5210,0.609,300,429453,5,2,5,1,5,4,7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
5211,0.609,300,429453,5,2,5,2,8,4,8,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
5212,0.3115,300,429453,5,1,5,4,6,4,5,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0
5213,0.3115,300,429453,4,1,5,3,8,4,4,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
5214,0.609,300,429453,5,2,5,2,6,4,8,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
5215,0.0821,300,429453,5,1,8,4,4,3,4,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0
5216,0.3115,300,429453,5,1,5,3,6,5,4,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0
5217,0.2244,300,429453,5,1,,3,8,5,8,1,0,,,,,,,,,1,0,1,1,1
5218,0.4805,300,429453,5,2,5,2,6,3,8,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
5219,0.3115,300,429453,4,1,5,4,6,3,8,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1
5220,0.609,300,429453,6,2,5,2,8,5,7,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1
5221,0.4261,300,429453,5,1,5,3,8,4,7,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
5222,0.2172,300,429453,4,2,3,1,4,3,8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
5223,0.165,300,429453,5,1,7,4,5,1,4,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
5224,0.4261,300,429453,5,1,5,3,1,4,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
5225,0.4261,300,429453,6,1,5,3,8,4,5,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
5226,0.3115,300,429453,5,1,5,4,8,1,8,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1
5227,0.3115,300,429453,5,1,5,4,6,3,4,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0
5228,0.4261,300,429453,6,1,5,3,6,4,7,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
5229,0.3211,300,429453,6,2,2,4,6,2,8,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1
5230,0.4805,300,429453,5,2,5,4,6,4,8,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1
5231,0.0349,300,429453,3,2,1,5,8,3,4,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0
5232,1.1054,300,429453,3,1,5,3,8,4,7,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
5233,0.4394,300,429453,4,2,5,2,6,3,8,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
5234,0.2454,300,429453,6,2,5,4,8,5,4,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0
5235,0.6855,300,429453,6,1,5,5,6,3,1,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0
